state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,year,state_name,abbreviation
Tamil Nadu,Chennai Central,NOTA,,,,NOTA,,13768,54,13822,1332300,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Antony.M,MALE,44.0,GENERAL,BSP,Elephant,6793,15,6808,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Baalu.T.R.,MALE,77.0,GENERAL,DMK,Rising Sun,790750,2531,793281,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Godwin Shadrach S R,MALE,36.0,GENERAL,MMKA,Air Conditioner,3598,1,3599,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Palanivel.K,MALE,53.0,SC,CPI(ML)(L),Flag with Three Stars,2611,7,2618,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Mahendran.H,MALE,41.0,GENERAL,NTK,Ganna Kisan,84855,124,84979,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Rajasekaran S,MALE,38.0,GENERAL,ACDP,Jackfruit,13740,6,13746,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Vaithilingam A,MALE,49.0,GENERAL,PMK,Mango,284673,653,285326,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Sridhar M,MALE,46.0,GENERAL,MNM,Battery Torch,135383,142,135525,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Anantharaman R K,MALE,40.0,GENERAL,IND,Mixee,935,6,941,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Ayodhi L,MALE,54.0,GENERAL,IND,Pen Nib with Seven Rays,4046,4,4050,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Indian.P.N.K.,MALE,48.0,GENERAL,IND,Sewing Machine,1184,1,1185,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Sasikumar A,MALE,42.0,GENERAL,IND,Gas Cylinder,803,1,804,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Singarajan S P,MALE,55.0,GENERAL,IND,Computer Mouse,738,0,738,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Tambaram Narayanan G,MALE,59.0,GENERAL,IND,Gift Pack,41446,51,41497,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Muthumaran K,MALE,34.0,GENERAL,IND,Helmet,1371,0,1371,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Raja Marimuthu,MALE,45.0,GENERAL,IND,Key,2268,0,2268,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Vasanthi S,FEMALE,52.0,GENERAL,IND,Whistle,2014,4,2018,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Viruthagiri A,MALE,72.0,GENERAL,IND,Auto- Rickshaw,1799,1,1800,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,Vaithiyalingam R,MALE,54.0,SC,IND,Bat,883,2,885,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Sriperumbudur,NOTA,,,,NOTA,,23288,55,23343,2253448,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Selvam.G,MALE,44.0,SC,DMK,Rising Sun,680087,3917,684004,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Sekar.D,MALE,37.0,SC,BSP,Elephant,5002,16,5018,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Maragatham K,FEMALE,36.0,SC,ADMK,Two Leaves,396432,940,397372,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Sivaranjani.D,FEMALE,26.0,SC,NTK,Ganna Kisan,62607,164,62771,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Elangovan M,MALE,35.0,SC,IND,DIAMOND,2271,1,2272,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Devarajan C,MALE,50.0,SC,IND,Water Melon,1307,5,1312,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Pon Jeyaraman S P,MALE,65.0,SC,IND,Telephone,2496,13,2509,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Maragadam M,FEMALE,49.0,SC,IND,Chimney,1631,9,1640,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Munusamy A,MALE,51.0,SC,IND,Gift Pack,55157,56,55213,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Ramesh S,MALE,39.0,SC,IND,Bat,2239,4,2243,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,Vinothraj R,MALE,31.0,SC,IND,Hat,1597,0,1597,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Kancheepuram,NOTA,,,,NOTA,,21591,70,21661,1643992,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,D. DOSS,MALE,48.0,SC,BSP,Elephant,8208,99,8307,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,S. JAGATHRAKSHAKAN,MALE,71.0,GENERAL,DMK,Rising Sun,666688,5502,672190,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,M. SAVITHA,FEMALE,33.0,SC,APoI,Coat,4362,136,4498,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,Y.R. PAVENDHAN,MALE,40.0,GENERAL,NTK,Ganna Kisan,29065,282,29347,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,A.K. MOORTHY,MALE,55.0,GENERAL,PMK,Mango,341527,1707,343234,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,"RAJENDRAN, N.",MALE,61.0,GENERAL,MNM,Battery Torch,23598,173,23771,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,R. ELAMVAZHUDHI,MALE,60.0,GENERAL,IND,Pressure Cooker,851,11,862,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,PANCHU.UDAYAKUMAR,MALE,40.0,SC,IND,Electric Pole,827,12,839,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,B. GANESAN,MALE,44.0,GENERAL,IND,Sofa,908,17,925,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,M.S. KRISHNAN,MALE,59.0,SC,IND,Telephone,1316,6,1322,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,Dr.T.M.S.SADHU MUTHU KRISHNAN ERAJENDRAN,MALE,57.0,SC,IND,Camera,1174,12,1186,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,P.S. SURESH,MALE,35.0,GENERAL,IND,Pendulum,1056,6,1062,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,S. SHETTU,MALE,46.0,SC,IND,Gas Cylinder,1061,6,1067,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,M. NATARAJAN,MALE,50.0,GENERAL,IND,T.V. Remote,1210,4,1214,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,N.G. PARTHIBAN,MALE,43.0,GENERAL,IND,Gift Pack,66595,231,66826,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,M. PARTHIBAN,MALE,45.0,SC,IND,Air Conditioner,3305,8,3313,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,G. MOORTHY,MALE,36.0,GENERAL,IND,Almirah,1614,2,1616,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,C. MOORTHY,MALE,35.0,GENERAL,IND,Auto- Rickshaw,3498,1,3499,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,R. RAMESH,MALE,40.0,GENERAL,IND,Laptop,799,4,803,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Arakkonam,NOTA,,,,NOTA,,12015,164,12179,1500016,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,NOTA,,,,NOTA,,9398,19,9417,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,D.M.KATHIR ANAND,MALE,43.0,GENERAL,DMK,Rising Sun,484980,360,485340,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,A.C.SHANMUGAM,MALE,67.0,GENERAL,ADMK,Two Leaves,476690,509,477199,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,G.S. GANESAN YADAV,MALE,41.0,GENERAL,PSPL,Key,2472,8,2480,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,BISHOP GODFREY NOBLE,MALE,49.0,GENERAL,DMSK,Ring,708,0,708,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,V.SEKAR,MALE,60.0,GENERAL,APEP,Hat,464,12,476,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,S. DIVYA,FEMALE,25.0,SC,DAMK,Water Melon,712,7,719,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,DEEPALAKSHMI,FEMALE,34.0,GENERAL,NTK,Ganna Kisan,26912,83,26995,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,R. NARESH KUMAR,MALE,27.0,GENERAL,TNLK,Bicycle Pump,3116,7,3123,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,MOHANAM,MALE,66.0,SC,MLJK,Laptop,265,0,265,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,A.VIJAY POUL RAJA,MALE,44.0,GENERAL,rpsn,DIAMOND,901,0,901,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,AGNI SRIRAMACHANDRAN,MALE,38.0,GENERAL,IND,Pen Nib with Seven Rays,1165,1,1166,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,ARUMUGAM .P,MALE,43.0,SC,IND,Cup & Saucer,539,1,540,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,K.KATHIRAVAN,MALE,49.0,GENERAL,IND,Bat,387,0,387,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,M.KATHIRAVAN,MALE,31.0,GENERAL,IND,Television,621,0,621,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,E. KARUNANITHI,MALE,53.0,SC,IND,Pot,1526,0,1526,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,S.SHANMUGAM,MALE,47.0,GENERAL,IND,Electric Pole,3071,0,3071,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,K.SUGUMAR,MALE,67.0,GENERAL,IND,Gift Pack,4446,0,4446,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,P.CHELLAPANDIAN,MALE,52.0,GENERAL,IND,Bottle,2591,0,2591,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,V. SELVARAJ,MALE,58.0,GENERAL,IND,Boat with Man and Sail,593,2,595,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,T.DAVID,MALE,66.0,GENERAL,IND,Auto- Rickshaw,244,0,244,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,S.TAMIL SELVAN,MALE,43.0,GENERAL,IND,Whistle,210,1,211,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,A.NOORMUHAMAD,MALE,61.0,GENERAL,IND,Pressure Cooker,228,0,228,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,DR.K. PADMARAJAN,MALE,60.0,GENERAL,IND,Tyres,185,0,185,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,M.BALARAMAN,MALE,80.0,GENERAL,IND,Jackfruit,230,0,230,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,MURALI,MALE,29.0,GENERAL,IND,Cake,195,0,195,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,P. RAASHID AHMED,MALE,35.0,GENERAL,IND,Stool,1138,0,1138,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,M.R.VENKATESAN,MALE,47.0,GENERAL,IND,Shoe,300,0,300,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Vellore,J.S.K,MALE,39.0,GENERAL,IND,Brick,755,3,758,1438643,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,Dr.A.CHELLAKUMAR,MALE,58.0,GENERAL,INC,Hand,609396,1902,611298,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,K.P.MUNUSAMY,MALE,67.0,GENERAL,ADMK,Two Leaves,453388,1145,454533,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,MADHUSOODHANAN.N,MALE,37.0,GENERAL,NTK,Ganna Kisan,27757,243,28000,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,SRI KARUNYA SUBRAHMANYAM,MALE,50.0,GENERAL,MNM,Battery Torch,16895,100,16995,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,N.ASLAM RAHMAN SHERIFF,MALE,35.0,GENERAL,IND,BUCKET,805,17,822,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,AJAZ.S,MALE,33.0,GENERAL,IND,Mike,682,6,688,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,S.GANESA KUMAR,MALE,50.0,GENERAL,IND,Gift Pack,8850,17,8867,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,T.V.S.GANDHI,MALE,45.0,GENERAL,IND,Bat,924,10,934,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,K.KUPPAN,MALE,68.0,GENERAL,IND,Cup & Saucer,1064,14,1078,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,M.KUMARESAN,MALE,44.0,SC,IND,Gas Cylinder,1251,8,1259,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,B.GOVINDAN,MALE,51.0,GENERAL,IND,Peas,5387,3,5390,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,DEVAPPA.Y,MALE,53.0,GENERAL,IND,Pot,1521,1,1522,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,NAGESH.L,MALE,47.0,GENERAL,IND,CCTV Camera,1628,1,1629,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,M.MEENA,FEMALE,55.0,GENERAL,IND,Ring,2572,12,2584,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,N.SRINIVASA,MALE,43.0,GENERAL,IND,DIAMOND,5942,3,5945,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Krishnagiri,NOTA,,,,NOTA,,19731,94,19825,1530404,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,SIVANANDHAM. C.,MALE,39.0,SC,BSP,Elephant,5968,44,6012,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,DNV SENTHILKUMAR. S.,MALE,41.0,GENERAL,DMK,Rising Sun,568310,6678,574988,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,ANNADHURAI. K.,MALE,43.0,SC,GPI,Lady Finger,8996,21,9017,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,ANBUMANI RAMADOSS,MALE,50.0,GENERAL,PMK,Mango,501013,3222,504235,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,RAJASEKAR. D.,MALE,43.0,GENERAL,MNM,Battery Torch,15481,133,15614,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,RUKMANIDEVI. R.,FEMALE,30.0,GENERAL,NTK,Ganna Kisan,19483,191,19674,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,ARIVAZHAGAN. P.,MALE,47.0,GENERAL,IND,Balloon,1477,5,1482,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,DR. ELANGO. S.,MALE,59.0,GENERAL,IND,Jackfruit,10822,8,10830,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,SAKTHIVEL. V.,MALE,41.0,GENERAL,IND,Hat,1500,3,1503,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,SARAVANAN. S.,MALE,45.0,GENERAL,IND,Pineapple,1061,1,1062,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,DURAI. S.,MALE,38.0,GENERAL,IND,Bat,1289,4,1293,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,PADMARAJAN. K. DR.,MALE,60.0,GENERAL,IND,Chakki,2856,6,2862,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,PALANIAPPAN. P.,MALE,57.0,GENERAL,IND,Gift Pack,53155,500,53655,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,MANIVASAGAM. C.,MALE,54.0,GENERAL,IND,Ring,4425,2,4427,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,VENKATACHALAM. C.,MALE,49.0,GENERAL,IND,Pressure Cooker,3171,1,3172,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Dharmapuri,NOTA,,,,NOTA,,13304,75,13379,1485804,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,MALE,45.0,GENERAL,DMK,Rising Sun,661719,4553,666272,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,AGRI KRISHNAMURTHY S S,MALE,59.0,GENERAL,ADMK,Two Leaves,360256,1829,362085,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,BABU B,MALE,27.0,SC,BSP,Elephant,4046,78,4124,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ARUL R,MALE,44.0,GENERAL,MNM,Battery Torch,14512,142,14654,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,KALASTHRI S,MALE,69.0,GENERAL,AIUUK,COCONUT FARM,1967,32,1999,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,RAMESHBABU R,MALE,41.0,GENERAL,NTK,Ganna Kisan,27258,245,27503,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ANNADURAI T S,MALE,40.0,SC,IND,Tractor Chalata Kisan,923,14,937,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ANNADURAI S,MALE,37.0,SC,IND,Air Conditioner,1206,12,1218,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ANNADURAI B,MALE,42.0,GENERAL,IND,Pressure Cooker,842,6,848,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,ANBALAGAN M,MALE,61.0,SC,IND,Jackfruit,814,10,824,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,INDIRAMOHAN P,MALE,36.0,SC,IND,Hat,727,1,728,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,UDHAYAKUMAR P S,MALE,48.0,GENERAL,IND,Auto- Rickshaw,756,3,759,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,AYYAPPAN M,MALE,27.0,GENERAL,IND,Wool and Needle,846,5,851,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,KARUNA S,MALE,51.0,SC,IND,Almirah,1851,4,1855,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,KALAIMANI S,MALE,33.0,SC,IND,Table,1632,0,1632,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,KRISHNAMOORTHY A,MALE,45.0,GENERAL,IND,Electric Pole,4175,0,4175,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,KRISHNAMURTHI R,MALE,38.0,GENERAL,IND,Bat,4001,0,4001,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,SIVAGURURAJ T,MALE,26.0,GENERAL,IND,BUCKET,1758,0,1758,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,GNANASEKAR A,MALE,47.0,GENERAL,IND,Gift Pack,38503,136,38639,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,PADAVETTAN M,MALE,49.0,ST,IND,Pot,604,2,606,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,RAGHUNATHAN K,MALE,40.0,SC,IND,Television,505,1,506,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,RAJENDIRAN T,MALE,61.0,GENERAL,IND,Key,566,5,571,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,VIGNESHWARAN A,MALE,26.0,GENERAL,IND,Telephone,606,0,606,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,VIJAYAN A,MALE,38.0,SC,IND,Well,622,1,623,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,VELU R,MALE,37.0,SC,IND,Wheel Barrow,1631,7,1638,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Tiruvannamalai,NOTA,,,,NOTA,,12223,94,12317,1473862,2019,Tamil Nadu,TN
Tamil Nadu,Arani,ELUMALAI V,MALE,63.0,GENERAL,ADMK,Two Leaves,385294,1660,386954,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SIVAPRAKASH K,MALE,40.0,SC,BSP,Elephant,5623,55,5678,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,VISHNU PRASAD M K,MALE,46.0,GENERAL,INC,Hand,613390,4370,617760,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SAKTHIVEL K,MALE,37.0,SC,TNLK,Ring,5291,26,5317,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SUNDAR K,MALE,41.0,SC,ACDP,Jackfruit,1956,16,1972,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,TAMIZHARASI A,FEMALE,37.0,GENERAL,NTK,Ganna Kisan,32151,258,32409,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SHAJI V,MALE,41.0,GENERAL,MNM,Battery Torch,14680,96,14776,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,ELUMALAI K,MALE,37.0,SC,IND,Key,892,11,903,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,ELUMALAI S,MALE,37.0,GENERAL,IND,Scissors,633,8,641,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,KOTHANDAPANI B,MALE,41.0,SC,IND,Wheel Barrow,964,3,967,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SENJERAJA K N K,MALE,43.0,GENERAL,IND,COMPUTER,2935,5,2940,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,SENTHAMIZHAN G,MALE,55.0,GENERAL,IND,Gift Pack,46326,57,46383,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,PERUMAL M,MALE,48.0,GENERAL,IND,Peas,4907,5,4912,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,RAMAMURTHY S,MALE,43.0,GENERAL,IND,Balloon,3608,6,3614,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,RAMAMURTHY C,MALE,62.0,GENERAL,IND,BUCKET,1756,4,1760,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Arani,NOTA,,,,NOTA,,16819,102,16921,1449150,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,KALIYAMOORTHY G,MALE,53.0,SC,BSP,Elephant,3917,26,3943,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,RAVIKUMAR D,MALE,58.0,SC,DMK,Rising Sun,556675,2910,559585,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,ABIRAMI P,FEMALE,36.0,SC,TNLK,Ring,4719,20,4739,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,ANBIN POYYAMOZHI S,MALE,48.0,SC,MNM,Battery Torch,17819,72,17891,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,PRAKALATHA D,FEMALE,30.0,SC,NTK,Ganna Kisan,24480,129,24609,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,RAJA S,MALE,33.0,SC,AgIMK,BUCKET,2529,3,2532,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,VADIVEL RAVANAN S,MALE,66.0,SC,PMK,Mango,430091,1426,431517,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,ARASAN K,MALE,64.0,SC,IND,Jackfruit,12778,3,12781,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,ANBALAGAN T,MALE,55.0,SC,IND,Pineapple,1312,2,1314,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,GANAPATHY N,MALE,55.0,SC,IND,Gift Pack,57939,80,58019,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,KATHIRVEL M,MALE,48.0,SC,IND,Bat,994,1,995,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,DESINGU A,MALE,37.0,SC,IND,Grapes,1348,2,1350,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,RAJASEKARAN M,MALE,40.0,SC,IND,Football,4316,6,4322,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Viluppuram,NOTA,,,,NOTA,,11882,61,11943,1444335,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Gautham Sigamani Pon,MALE,44.0,GENERAL,DMK,Rising Sun,716961,4752,721713,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sakthivel S,MALE,55.0,GENERAL,BSP,Elephant,4828,10,4838,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sudhish L K,MALE,51.0,GENERAL,DMDK,Nagara,321004,790,321794,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Ganesh H,MALE,40.0,GENERAL,MNM,Battery Torch,14514,73,14587,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Chandramohan M,MALE,48.0,GENERAL,VMMKT,Key,1101,7,1108,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sharfudeen S,MALE,40.0,GENERAL,NTK,Ganna Kisan,30103,143,30246,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Kannan S,MALE,42.0,GENERAL,IND,Whistle,1149,3,1152,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Kumar K R,MALE,43.0,SC,IND,Mike,1408,3,1411,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Komugi Maniyan M,MALE,69.0,GENERAL,IND,Gift Pack,50097,82,50179,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Govindasamy A,MALE,54.0,GENERAL,IND,Gas Cylinder,938,0,938,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sathishkumar A,MALE,32.0,GENERAL,IND,Wool and Needle,1022,2,1024,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sathish Kumar G,MALE,30.0,GENERAL,IND,Bead Necklace,1413,2,1415,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Sathees Kumar R,MALE,40.0,GENERAL,IND,Cup & Saucer,3956,0,3956,1528938,2019,Tamil Nadu,TN
Tamil Nadu,Kallakurichi,Chandrasekaran V,MALE,49.0,GENERAL,IND,Pestle and Mortar,8064,2,8066,1528938,2019,Tamil Nadu,TN
